dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
osp	pypi::pyrequester@1.0.0	artifacts/osp_all/pypi::pyrequester@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pyrequester@1.0.0::proc::install	FILE:pypi::pyrequester@1.0.0::file::__pycache__/extension.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pyrequester@1.0.0	artifacts/osp_all/pypi::pyrequester@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pyrequester@1.0.0::proc::install	FILE:pypi::pyrequester@1.0.0::file::__pycache__/errors.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pyrequester@1.0.0	artifacts/osp_all/pypi::pyrequester@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pyrequester@1.0.0::proc::install	FILE:pypi::pyrequester@1.0.0::file::__pycache__/dist.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::pythoncoloringslibv2@2.0.0	artifacts/osp_all/pypi::pythoncoloringslibv2@2.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::pythoncoloringslibv2@2.0.0::proc::install	FILE:pypi::pythoncoloringslibv2@2.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::qrbarcodegen@1.0.3	artifacts/osp_all/pypi::qrbarcodegen@1.0.3.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::qrbarcodegen@1.0.3::proc::install	FILE:pypi::qrbarcodegen@1.0.3::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::releycrypt@0.1.6	artifacts/osp_all/pypi::releycrypt@0.1.6.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::releycrypt@0.1.6::proc::install	FILE:pypi::releycrypt@0.1.6::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_collections.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.py	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_collections.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.py	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_collections.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.py	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::requesqs@1.0.0	artifacts/osp_all/pypi::requesqs@1.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::requesqs@1.0.0::proc::install	FILE:pypi::requesqs@1.0.0::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::request2022@0.0.1	artifacts/osp_all/pypi::request2022@0.0.1.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::request2022@0.0.1::proc::install	FILE:pypi::request2022@0.0.1::file::distutils/command	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/__init__.abi3.so	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_functools.cpython-310.pyc	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::command/install.py	contextual	File artifact is supporting context.		
osp	pypi::stake-auto-better@1.0	artifacts/osp_all/pypi::stake-auto-better@1.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:pypi::stake-auto-better@1.0::proc::install	FILE:pypi::stake-auto-better@1.0::file::__pycache__/_itertools.cpython-310.pyc	contextual	File artifact is supporting context.		
